current_path,size_bytes,sha256,category,proposed_action,proposed_path,reference_status,external_exact_references,external_relative_references,internal_output_references,directory_level_references,paired_file,notes
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000067-d008.jpg,66538,46448b8b3e86818928f6f596381abd56885b4f339b685d9cb9e5f6a5f76a8d5a,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000067-d008.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2368,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2368,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000067-d009.jpg,53489,8e49022f98d3fd79fe27b458943a21bf59ca6d1f4152c548b4f416c30e3b2b35,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000067-d009.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2404,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2404,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000067-d010.jpg,68311,133e72906c588dff0a7acbab3621f80894aeed749e9b61a03648a30b568cd087,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000067-d010.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2440,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2440,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000067-d011.jpg,54987,7086e76ec05516a903837090f39d404522ee59ce8e88edddf551a43446dd9189,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000067-d011.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2476,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2476,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000068-d005.jpg,69898,bbb74d4e1f630867c11d66fee5e9358dfdf634aa4ae9a5e082997d55aa9d5f67,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000068-d005.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2512,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2512,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000070-d002.jpg,69557,7d2500a4da182a5e5fd8f6d468eb85ae50c589071ec187d4e401947423c1ad0b,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000070-d002.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2554,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2554,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000072-d007.jpg,70423,8b824d2aa0f78faa0d6f142c33c77b9d5dcaf40d340f5ba4b6d73cd9672f2c64,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000072-d007.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2596,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2596,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000075-d000.jpg,78649,6b79468f3113b9177217b3a2ece36fef2007843a5bee20b6b4737c305fa5bfe9,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000075-d000.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2638,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2638,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000080-d004.jpg,65346,7a4320a9770009b5bb927ee25159284e54aa63d145bbda6fd6809733dbfdd548,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000080-d004.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2680,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2680,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000085-d000.jpg,76111,12237601e707422ab1a904867c1e7ff38af5c9eddb150f3d59ec9e8699192ee6,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000085-d000.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2722,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2722,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000090-d000.jpg,83015,8c9118b5e962e6512c00934cc5fdf5e0126ed6528e897ed9b17c56ee9a0550fc,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000090-d000.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2764,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2764,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000090-d001.jpg,57586,80c605439ac548277ca69e27d8ebd0c567e25eb978a31fd47320440fceb417cd,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000090-d001.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2800,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2800,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000090-d002.jpg,55103,f5b70501a48537b75a73360d57de709e36fdb61042be6da1001be7dd86af7ed7,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000090-d002.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2836,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2836,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000090-d003.jpg,68725,f9cdd823c7ab91cadc833afe2155c5ebb1d5ce41112b69b5b8671f8fc930ee7c,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000090-d003.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2872,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2872,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000090-d004.jpg,70171,c9cd9a3dc1ef167ffc195b63f15fe8f479e78adfba7cc245e8e7d1fbe7000290,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000090-d004.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2908,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2908,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000090-d005.jpg,52902,fb616a4805c01806ef14323124334f677fcb0502b93cbc89098b5b1cf2f016ef,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000090-d005.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2944,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2944,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000090-d006.jpg,75028,89fc1956c83fd198f7952e230c0acab235ae8c7e9a273518487b2a51f617d5a6,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000090-d006.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:2980,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:2980,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000090-d007.jpg,59231,8f77553cd35d6a0210de50f7cd21eaf93799a8387cde1bef105e1c4b4834917e,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000090-d007.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3016,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3016,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000090-d008.jpg,58384,24be9ce483898d624a242197bea7f49184875ce6ee005c963c739f06a4736bf6,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000090-d008.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3052,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3052,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000090-d009.jpg,51986,ee1eb3f1efcf12370be40bbe0aab330777e9110c7d0009f977e3b838469e7ef9,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000090-d009.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3088,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3088,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000090-d010.jpg,73061,c8851571a19984c97abafd7054304cf0894d092b3f9ad161ab6a1aee5c81f652,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000090-d010.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3124,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3124,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000090-d011.jpg,68144,29dcadc2afea1f6c944acff05f173123f57b70b5e73cd482047b7207dd77450a,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000090-d011.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3160,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3160,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000094-d005.jpg,70055,978b8e149e1cd676b3f7477eeb9be2938ebaa83616c2bbfc1849b92c98b3a401,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000094-d005.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3196,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3196,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000096-d002.jpg,73232,7147d2c92eb2cfbb4660b1a295b37c5469f0dd3903327291d8e09cd73ec387db,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000096-d002.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3238,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3238,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000099-d003.jpg,66446,52be002670a0de4ec4064ed5d1c425e8305275556617a79999364cd751179b2a,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000099-d003.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3280,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3280,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000106-d002.jpg,76609,1f9950fc71eb399a2bb4c9e7340a97c9c569d7885714e440478cec441cf41427,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000106-d002.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3322,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3322,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000112-d000.jpg,66190,edaf59bf33c3ac54e38765962e565033383294ef2954796de472680bc305cc60,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000112-d000.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3364,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3364,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000112-d001.jpg,59420,797e01c23c706e25663fa85f63c4f93f487a96ad4f80b2ea1314dec5cd5f9568,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000112-d001.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3400,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3400,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000112-d002.jpg,51458,9db766f6f736173c222fb52b79bc2ebe3a56c21b47913bbcf8473aeb367e96c9,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000112-d002.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3436,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3436,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000112-d003.jpg,61418,2414bae0981fc93a47d5e4ce542f0fcd28652e16f04d0e60097c19711041401c,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000112-d003.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3472,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3472,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000112-d004.jpg,63580,86a2782f9d8c137510f1c0ba6344a4bc0f51ee8b63e6415ea121a24cd25cb82a,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000112-d004.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3508,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3508,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000112-d005.jpg,62982,35c24bd20624b946a29326c83302c3d27930556fc9d8785aa8fc642211e429d9,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000112-d005.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3544,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3544,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000112-d006.jpg,78671,9ab37ac42b55707304449d6e3174586f23e12ea3e60633580966e2488c5a9a90,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000112-d006.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3580,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3580,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000112-d007.jpg,65995,9d7151897a9d20faa29a42fa21951c563894ebf129b58caa63a3e7ebfbe81556,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000112-d007.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3616,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3616,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000112-d008.jpg,69034,e0c5edc0e87e2e3a5e144879344d419eaa71cd34924d4b7033afd6710cb87693,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000112-d008.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3652,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3652,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000112-d009.jpg,56343,4a2aa012d8c3c554e6d941b1df37a345a7c0e3816f432bb364ca77b0e53165c3,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000112-d009.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3688,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3688,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000112-d010.jpg,63704,c54d747ea7b82f3565c0e49821a68d53d9f189fb65913c4bbc16b1da71f22c93,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000112-d010.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3724,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3724,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000113-d006.jpg,67428,df195e635167fb9b8e0035d3a2fb166ec25d45e17068ec4d50d04fb8e96fbc1a,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000113-d006.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3760,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3760,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000115-d001.jpg,66619,3758f42bdb86b0654d2fbf6b3a56bfc816485e7a7ab2588fe913b26dd3c71b27,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000115-d001.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3802,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3802,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000118-d006.jpg,61305,a333debdca0034531ab977f6830350c61df294e57a072d138da51fabed0ae2a2,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000118-d006.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3844,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3844,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000119-d007.jpg,64170,b4669ebf47cc6a16cf949ea94ad684cdc0b174c53ef1ea7a8b989316d6a4ff34,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000119-d007.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3886,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3886,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/FelixClaar/previews/FelixClaar-f000134-d001.jpg,61523,f38671250bf34b38c15b9ce9b2505b00d1d16f30cd5e7a51baae7853ccd5b775,annotation_review_asset,bundle_with_manifest,data/annotations/team/FelixClaar/previews/FelixClaar-f000134-d001.jpg,relative_external_dependency,,data/annotations/team/FelixClaar.json:3928,outputs/team_dataset/FelixClaar/label.html:72;outputs/team_dataset/FelixClaar/manifest.json:3928,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
